study_stage,gamma,shift,sample_size,process_noise_sd,behavior_action_sd,feature_regime,seed,estimator,target_q_mse,target_q_mse_se,behavior_q_mse,behavior_q_mse_se,policy_value_estimate,policy_value_true,policy_value_error,policy_value_absolute_error,policy_value_squared_error,initial_v_mse,initial_v_mse_se,behavior_v_mse,behavior_v_mse_se,target_v_mse,target_v_mse_se,behavior_bellman_residual_mse,target_bellman_residual_mse,weight_mean,weight_std,weight_max,weight_q90,weight_q95,weight_q99,effective_sample_size,effective_sample_size_fraction,fraction_clipped,chosen_uniform_mix,clip_level,oracle_log_ratio_rmse,oracle_estimated_weight_corr,oracle_estimated_weight_mae,oracle_estimated_weight_rel_mse,weighted_design_condition_number,unstable_run_flag,unstable_reason,n_seeds,policy_value_bias,policy_value_variance,policy_value_mse,unstable_run_count,unstable_run_fraction
final,0.95,1.1,12000,0.05,0.1,misspecified_diag_quad,9.5,estimated_weighted_fqe,9805198.867769174,723909.0989772545,68402107.82191268,1797889.4564444956,-2531.8580270961625,-11.831586406340456,-2520.0264406898227,2520.614192348059,126724290.91044502,169048187.36670598,2538112.7254174883,117414684.31207788,3724602.3918719203,9970983.948083144,708378.1400913509,5369201.98356064,5019420.343165351,1.0,1.334497132621912,10.390432425393465,3.037022688362444,3.7986657978862937,5.235117953544664,4319.681722774969,0.3599734768979141,0.0,0.0,nan,9.880890817518537,0.2526081991029695,1.2347359970071168,0.9007585972561152,5581.208451036573,0.0,stable,20,-2520.0264406898227,120373757.64866927,126724290.91044502,0,0.0
final,0.95,1.1,12000,0.05,0.1,misspecified_diag_quad,9.5,estimated_weighted_fqe_clip95,21724362.25091862,1565821.1840118172,141593353.98254842,3747141.114107053,-3746.6616450465363,-11.831586406340456,-3734.8300586401974,3735.1710569254,278641689.96961933,369051556.3498545,5470987.089599602,249128002.010983,7898150.5757235065,22147158.40050605,1539069.8304209858,11989536.10415,10562417.542918904,1.0,1.2616073735356574,3.9759396625459096,3.1784253117864156,3.975835028069352,3.9759396625459096,4634.077383676646,0.3861731153063871,0.05000000000000001,0.0,4.77163823630478,9.898375841273253,0.2822626690424168,1.2104478935337881,0.8877029442499668,5802.318659614918,0.0,stable,20,-3734.8300586401974,264692734.4026969,278641689.96961933,0,0.0
final,0.95,1.1,12000,0.05,0.1,misspecified_diag_quad,9.5,estimated_weighted_fqe_clip99_ess40,15608141880.048767,1143284223.058088,91820451846.64949,2431464412.0269265,-100374.48875641031,-11.831586406340456,-100362.65717000396,100362.76831604779,201404828277.13428,266567254636.35394,3999839823.5316267,201908554254.02423,6430597127.516601,15722563599.20082,1111536737.6101775,16992991425.74281,8204241756.782186,1.0,1.2247448710034068,4.983129555699202,2.920617674003972,3.6353114547244614,4.983055435976438,4800.000001825629,0.4000000001521357,0.010000000000000002,0.06705680898157881,6.575776711040897,13.525092531228339,0.25953223158586874,1.2559469247571,0.8990759114365166,5708.078004565787,0.0,stable,20,-100362.65717000396,191332165322.91055,201404828277.13428,0,0.0
final,0.95,1.1,12000,0.05,0.1,misspecified_diag_quad,9.5,estimated_weighted_fqe_clipped,495389.21327618917,34421.94658802231,3228928.816975058,86048.75293683264,-570.9091840870321,-11.831586406340456,-559.0775976806917,559.4934220179841,6201108.020969702,8192598.899824068,120524.34947700515,5001993.657050641,159195.2888186614,509094.5750501846,34272.02435908969,159910.34439701057,216858.33605793244,1.0,1.314122601484854,5.276868361636412,3.061050578060338,3.8287959866354258,5.276788852233064,4404.9740841346,0.3670811736778833,0.010000000000000002,0.0,6.575776711040897,9.883397639985017,0.25953223158586886,1.2302292253506941,0.8976126696659227,5638.395214850132,0.0,stable,20,-559.0775976806917,5888540.260741289,6201108.020969702,0,0.0
final,0.95,1.1,12000,0.05,0.1,misspecified_diag_quad,9.5,oracle_weighted_fqe,0.7703709700893105,0.04058090161076928,64.801423482312,1.790168864013253,-9.953884436347336,-11.831586406340456,1.8777019699931217,2.3966842403891278,7.369373005380832,10.047710516290508,0.1527452340769949,1.3951885893158829,0.05741110755435045,0.793965070818502,0.04728629612413533,60.000568951171125,0.1651875653834308,1.0,9.258456294588282,722.1707749756273,2.84482465760573,5.8079789198959215,13.180168327596608,371.82001059146927,0.030985000882622443,0.0,0.0,nan,0.0,1.0,0.0,0.0,915.2556110112313,1.0,overlap_collapse,20,1.8777019699931217,3.8436083172647835,7.369373005380832,20,1.0
final,0.95,1.1,12000,0.05,0.1,misspecified_diag_quad,9.5,oracle_weighted_fqe_clipped,6.385397971067611e+18,5.277111789688211e+17,2.8445200979356226e+19,7.770615056407048e+17,-2526244549.968533,-11.831586406340456,-2526244538.136946,2526244538.136946,7.699470386050276e+19,1.0806844629222782e+20,1.8732555186613978e+18,1.2368028996648139e+20,4.10235283898244e+18,5.422692848302297e+18,5.0718360644864755e+17,2.457777157347407e+19,4.899153172450134e+18,1.0,1.732050806841914,10.566857536113481,2.600235146859098,4.879987468245329,10.566394848609573,3000.0000018887067,0.2500000001573922,0.010000000000000002,0.40552015306893735,8.045766643519988,14.191949069590839,0.5733042583558602,0.7163955546469686,0.7000731231744709,5164.05039160372,1.0,metric_instability_unclassified,20,-2526244538.136946,7.0612792394036e+19,7.699470386050276e+19,20,1.0
final,0.95,1.1,12000,0.05,0.1,misspecified_diag_quad,9.5,standard_fqe,1152358502007901.0,116101343411948.47,8352619723875840.0,262656780238861.2,-40807785.41788435,-11.831586406340456,-40807773.58629794,40807773.58629794,9653084769765520.0,1.842513275857815e+16,434201499792896.1,2.7877684808730748e+16,1101725627473315.8,928284188316839.6,108777829167134.83,4237608165591444.0,1197245304298434.5,1.0,0.0,1.0,1.0,1.0,1.0,12000.0,1.0,0.0,0.0,nan,14.989764438630164,nan,1.6722604335466311,0.9690149991173775,9224.459214947943,0.0,stable,20,-40807773.58629794,7987810384694966.0,9653084769765520.0,0,0.0
final,0.95,1.1,12000,0.05,0.1,well_specified,9.5,estimated_weighted_fqe,6.0609871952472965,0.325279578243559,6.523182578993561,0.23605500972042276,-14.819252798214213,-11.831586406340456,-2.9876663918737565,5.329254682355236,63.25608284653568,85.83176075707946,1.29025116916814,11.216692177325188,0.47470001941509965,6.635275470486621,0.4067471959765586,0.0032864415453821285,1.2757917646969283,1.0,1.334497132621912,10.390432425393465,3.037022688362444,3.7986657978862937,5.235117953544664,4319.681722774969,0.3599734768979141,0.0,0.0,nan,9.880890817518537,0.2526081991029695,1.2347359970071168,0.9007585972561152,14095.641334639024,0.55,finite_sample_variance_or_clipping;metric_instability_unclassified,20,-2.9876663918737565,54.32993237740372,63.25608284653568,11,0.55
final,0.95,1.1,12000,0.05,0.1,well_specified,9.5,estimated_weighted_fqe_clip95,2.660976395176762,0.14179297612082836,3.1975386756408466,0.11051965489004809,-13.649611380050132,-11.831586406340456,-1.8180249737096734,4.023152589496619,27.41209827843183,36.74724943766238,0.5448650926889679,5.098077443353333,0.21057957864921795,2.8173255786033993,0.17258877482723592,0.001890929262051691,0.5620674602320861,1.0,1.2616073735356574,3.9759396625459096,3.1784253117864156,3.975835028069352,3.9759396625459096,4634.077383676646,0.3861731153063871,0.05000000000000001,0.0,4.77163823630478,9.898375841273253,0.2822626690424168,1.2104478935337881,0.8877029442499668,13786.080740723974,0.5,metric_instability_unclassified,20,-1.8180249737096734,24.10688347339977,27.41209827843183,10,0.5
final,0.95,1.1,12000,0.05,0.1,well_specified,9.5,estimated_weighted_fqe_clip99_ess40,3.682351498201933,0.20310185986081208,6.268634780275109,0.20564364926683987,-14.164686435058295,-11.831586406340456,-2.3331000287178365,4.294952370471726,41.061406141080106,54.282729526061416,0.7797772636507918,8.833904290832601,0.326776050758098,4.032247638154451,0.2568830030541974,0.0014256834612032527,0.9110391839541118,1.0,1.2247448710034068,4.983129555699202,2.920617674003972,3.6353114547244614,4.983055435976438,4800.000001825629,0.4000000001521357,0.010000000000000002,0.06705680898157881,6.575776711040897,13.525092531228339,0.25953223158586874,1.2559469247571,0.8990759114365166,14755.451972547313,0.4,metric_instability_unclassified,20,-2.3331000287178365,35.618050397076935,41.061406141080106,8,0.4
final,0.95,1.1,12000,0.05,0.1,well_specified,9.5,estimated_weighted_fqe_clipped,3.529621076576027,0.18897650096923807,4.226534366728268,0.14780664863730023,-14.042300284562947,-11.831586406340456,-2.210713878222487,4.472761365688816,36.89389748064261,49.629327018400694,0.7386883145869356,6.868448830637986,0.28273459031060866,3.8055103176164833,0.23383674260335985,0.002293495942056815,0.7573403735086368,1.0,1.314122601484854,5.276868361636412,3.061050578060338,3.8287959866354258,5.276788852233064,4404.9740841346,0.3670811736778833,0.010000000000000002,0.0,6.575776711040897,9.883397639985017,0.25953223158586886,1.2302292253506941,0.8976126696659227,13781.086510770921,0.5,metric_instability_unclassified,20,-2.210713878222487,32.0066416292771,36.89389748064261,10,0.5
final,0.95,1.1,12000,0.05,0.1,well_specified,9.5,oracle_weighted_fqe,0.6669023117300144,0.03491302765320693,2.474640624034395,0.08159160701647744,-12.474993652181809,-11.831586406340456,-0.6434072458413513,1.9106453654103,6.058023762073606,8.365571933132124,0.13127629724489348,1.0293247106467904,0.04838468364622671,0.6620897361922816,0.03840970039853582,1.4157807751908145,0.12721741935357067,1.0,9.258456294588282,722.1707749756273,2.84482465760573,5.8079789198959215,13.180168327596608,371.82001059146927,0.030985000882622443,0.0,0.0,nan,0.0,1.0,0.0,0.0,988.8942619994499,1.0,overlap_collapse;overlap_collapse;finite_sample_variance_or_clipping,20,-0.6434072458413513,5.644050878072452,6.058023762073606,20,1.0
final,0.95,1.1,12000,0.05,0.1,well_specified,9.5,oracle_weighted_fqe_clipped,0.22338635795193632,0.011834996423365312,0.3224383110653345,0.010719236368753368,-12.293050733179355,-11.831586406340456,-0.46146432683889776,1.1299040753235197,2.2718489393805568,3.030384572944252,0.04366925174687764,0.4770934765233572,0.018166792959855488,0.22384146612457534,0.013348697051551067,0.0001537068865968769,0.050563894884910796,1.0,1.732050806841914,10.566857536113481,2.600235146859098,4.879987468245329,10.566394848609573,3000.0000018887067,0.2500000001573922,0.010000000000000002,0.40552015306893735,8.045766643519988,14.191949069590839,0.5733042583558602,0.7163955546469686,0.7000731231744709,11461.272359170121,0.0,stable,20,-0.46146432683889776,2.058899614435679,2.2718489393805568,0,0.0
final,0.95,1.1,12000,0.05,0.1,well_specified,9.5,standard_fqe,1.3195482786656656,0.07611126386747939,3.401296278009641,0.10468508943178349,-13.658173805299773,-11.831586406340456,-1.8265873989593153,2.9436381840563284,15.76312321690708,20.432357412034087,0.2840330380803052,4.489045838399958,0.15160686637032084,1.367879468487219,0.08807995653604173,0.0002444613495505829,0.4063766574252267,1.0,0.0,1.0,1.0,1.0,1.0,12000.0,1.0,0.0,0.0,nan,14.989764438630164,nan,1.6722604335466311,0.9690149991173775,28411.066213573027,0.0,stable,20,-1.8265873989593153,12.42670169087012,15.76312321690708,0,0.0
final,0.95,1.35,1000,0.05,0.1,misspecified_affine,9.5,estimated_weighted_fqe,1051.3729405883491,21.281158866516044,3050.2767092209256,42.86315412859476,44.43927251477862,-11.831586406340456,56.27085892111908,67.21720868129412,6402.4975458720455,6894.524992318674,47.09496262969099,3741.8975667851446,50.38965466212707,1052.5374818113173,24.421204724863586,28.55863816067199,53.5521736948716,1.0,2.3964999541530974,22.450529282069805,2.7794718969778405,5.690561773280707,12.078491026042773,150.93052376160193,0.15093052376160193,0.0,0.0,nan,11.773451833020367,0.3462865969520751,1.59966892622054,0.8790439110745083,737.6925590448743,0.65,finite_sample_variance_or_clipping;overlap_collapse;overlap_collapse;finite_sample_variance_or_clipping,20,56.27085892111908,3236.0879821515596,6402.4975458720455,13,0.65
final,0.95,1.35,1000,0.05,0.1,misspecified_affine,9.5,estimated_weighted_fqe_clip95,2399.093371991513,31.16401528916598,5041.927227814032,56.78056725416417,73.4043896217816,-11.831586406340456,85.23597602812208,85.4423867450779,9966.560179027549,10507.76704501986,61.329145111640436,6202.237199336906,68.18313241436992,2406.9589237633127,36.05396433263451,27.210916180055687,65.5082948526723,1.0,1.8872146846916693,7.1577506594869815,3.4903643863685536,7.154239290832292,7.1577506594869815,221.16794466859892,0.22116794466859896,0.05000000000000001,0.0,8.222384039370194,11.908667146697459,0.33815160448224196,1.6609466053866986,0.8939352710828963,912.4147322785706,0.1,metric_instability_unclassified,20,85.23597602812208,2701.3885695609506,9966.560179027549,2,0.1
final,0.95,1.35,1000,0.05,0.1,misspecified_affine,9.5,estimated_weighted_fqe_clip99_ess40,1836.137756090524,6.923037805320879,1975.9634302425416,17.954236546193947,28.098992360774826,-11.831586406340456,39.93057876711529,41.12888124392741,2475.8687442162186,2554.749008993126,10.126365186030261,2314.5651512424183,17.198874002886633,1833.837732715308,7.91789567244542,20.36403269876702,13.089152458056144,1.0,1.2247448706914412,7.2723426983218245,2.036636092068993,3.6856080689786266,7.269806573222946,400.00000027440086,0.40000000027440086,0.010000000000000002,0.4510582279390656,17.43828732564874,16.672128128659566,0.38503427080516245,1.7303251517324614,0.9069877076307788,1247.71861170492,0.0,stable,20,39.93057876711529,881.4176235394201,2475.8687442162186,0,0.0
final,0.95,1.35,1000,0.05,0.1,misspecified_affine,9.5,estimated_weighted_fqe_clipped,1242.781402473774,11.339045914176223,2169.5299418367367,26.240642828693826,33.80902810785169,-11.831586406340456,45.64061451419215,48.77045840376914,3657.7253862023813,3846.7559706677384,21.65116708545203,2608.9169250907808,28.11398453251624,1243.432958388359,13.068260945593176,23.176864539906052,23.69752664404044,1.0,1.7320508070337621,9.870432114138687,2.466024821027724,4.798023355353971,9.866845491626902,250.00000011585584,0.2500000001158559,0.010000000000000002,0.0,17.43828732564874,16.259888948771454,0.3850342708051623,1.6558418763768166,0.8824782724688358,1001.4970227728157,0.0,stable,20,45.64061451419215,1574.6596929692955,3657.7253862023813,0,0.0
final,0.95,1.35,1000,0.05,0.1,misspecified_affine,9.5,oracle_weighted_fqe,1465581214585.3809,36621351795.70368,690639975745.9777,23303256066.99853,604285.9262251412,-11.831586406340456,604297.7578115477,604297.7578115477,7303249580558.906,8749249619722.658,85694130889.10966,755795002906.7814,33904434622.153984,1579563660143.2405,45441220518.08146,143223373499.3398,71612350935.29602,1.0,9.85245185045924,200.98287557826794,2.503075666666399e-08,0.0005963150946246966,29.11981566868953,10.841976455742648,0.01084197645574265,0.0,0.0,nan,0.0,1.0,0.0,0.0,326.8273696669895,1.0,overlap_collapse;overlap_collapse;finite_sample_variance_or_clipping,20,604297.7578115477,6938073800462.843,7303249580558.906,20,1.0
final,0.95,1.35,1000,0.05,0.1,misspecified_affine,9.5,oracle_weighted_fqe_clipped,668.3358642194693,3.674638559653335,819.5036950069813,12.09385418152137,8.731129328465265,-11.831586406340456,20.562715734805725,23.64943630848591,957.6992467454527,1016.5675239491278,5.61844441764259,913.5196038668425,10.35353932909144,666.8558668870998,4.168244849664552,21.814256368316652,7.830445203371864,1.0,3.5280139859064406,30.42977880050443,0.5000000283408575,0.5007034597034347,30.39443445528645,75.60027730483458,0.07560027730483457,0.01005,0.5,13.51245870315743,16.40980283915914,0.7920710660394035,1.0274332647143134,0.5424210385121212,968.2783174918331,1.0,overlap_collapse,20,20.562715734805725,534.8739683550261,957.6992467454527,20,1.0
final,0.95,1.35,1000,0.05,0.1,misspecified_affine,9.5,standard_fqe,13106.864958595432,15.218759917627121,10240.359084212456,23.143070357906232,85.19097880721237,-11.831586406340456,97.02256521355285,97.02256521355285,9627.261974187413,9659.98993281445,11.695033684288303,11463.098194570735,20.784323005205366,13097.092175205313,17.488521863532213,14.488783056225492,29.265798225603543,1.0,0.0,1.0,1.0,1.0,1.0,1000.0,1.0,0.0,0.0,nan,17.095037647347898,nan,1.938290829175377,0.9891580235442573,1938.5366502257825,0.0,stable,20,97.02256521355285,213.8838135692985,9627.261974187413,0,0.0
final,0.95,1.35,1000,0.05,0.1,misspecified_diag_quad,9.5,estimated_weighted_fqe,3.934639693984462e+43,1.795355304701336e+42,1.9337846291580724e+44,4.0545425171150344e+42,-1.3349014031228312e+20,-11.831586406340456,-1.3349014031228312e+20,1.9993078328095893e+20,1.8556055202516335e+41,2.8333030719373442e+44,5.970249775639054e+42,4.155166830987274e+45,1.029814132063695e+44,4.0099593573033194e+43,1.977742639073488e+42,2.297612524703153e+45,2.5939308856566667e+43,1.0,2.3964999541530974,22.450529282069805,2.7794718969778405,5.690561773280707,12.078491026042773,150.93052376160193,0.15093052376160193,0.0,0.0,nan,11.773451833020367,0.3462865969520751,1.59966892622054,0.8790439110745083,19253.544732173916,0.8,finite_sample_variance_or_clipping;overlap_collapse;overlap_collapse;finite_sample_variance_or_clipping,20,-1.3349014031228312e+20,1.6774093446457028e+41,1.8556055202516335e+41,16,0.8
final,0.95,1.35,1000,0.05,0.1,misspecified_diag_quad,9.5,estimated_weighted_fqe_clip95,1.15334787233403e+43,5.198481884931396e+41,5.758598208932128e+43,1.2159757634680304e+42,-1.5615525073109047e+19,-11.831586406340456,-1.5615525073109047e+19,1.778855784348383e+20,2.011065998470091e+41,8.199733524624718e+43,1.7328629678972108e+42,1.1849876140067938e+45,2.9514410866396505e+43,1.1848750024694058e+43,5.8144002379535844e+41,6.474440849060704e+44,7.32606132550419e+42,1.0,1.8872146846916693,7.1577506594869815,3.4903643863685536,7.154239290832292,7.1577506594869815,221.16794466859892,0.22116794466859896,0.05000000000000001,0.0,8.222384039370194,11.908667146697459,0.33815160448224196,1.6609466053866986,0.8939352710828963,23207.083149188853,0.7,metric_instability_unclassified,20,-1.5615525073109047e+19,2.008627552237002e+41,2.011065998470091e+41,14,0.7
final,0.95,1.35,1000,0.05,0.1,misspecified_diag_quad,9.5,estimated_weighted_fqe_clip99_ess40,7.73335329587435e+39,3.3913017616540876e+38,4.441830971850967e+40,9.647125160068856e+38,6.98605430840417e+18,-11.831586406340456,6.98605430840417e+18,1.0406128473151517e+19,6.169100796312452e+38,5.178030997772545e+40,1.1361110740568403e+39,7.068647262963701e+41,1.8163139302665301e+40,7.777322589760695e+39,3.890358692272199e+38,3.667775870938268e+41,4.1023183761205194e+39,1.0,1.2247448706914412,7.2723426983218245,2.036636092068993,3.6856080689786266,7.269806573222946,400.00000027440086,0.40000000027440086,0.010000000000000002,0.4510582279390656,17.43828732564874,16.672128128659566,0.38503427080516245,1.7303251517324614,0.9069877076307788,24977.59398752366,0.75,metric_instability_unclassified,20,6.98605430840417e+18,5.681051248312727e+38,6.169100796312452e+38,15,0.75
final,0.95,1.35,1000,0.05,0.1,misspecified_diag_quad,9.5,estimated_weighted_fqe_clipped,4.861137295989607e+40,2.2072564469381626e+39,2.924942168957959e+41,6.254909532039544e+39,-3.530881218474587e+18,-11.831586406340456,-3.530881218474587e+18,2.5238437924193112e+19,2.3971451840643928e+39,3.437881542832851e+41,7.51735272199856e+39,4.914553601785756e+42,1.2386871281552959e+41,4.899908387694185e+40,2.4764252254897003e+39,2.5602926118601806e+42,2.9296919545337304e+40,1.0,1.7320508070337621,9.870432114138687,2.466024821027724,4.798023355353971,9.866845491626902,250.00000011585584,0.2500000001158559,0.010000000000000002,0.0,17.43828732564874,16.259888948771454,0.3850342708051623,1.6558418763768166,0.8824782724688358,22082.84670935857,0.75,metric_instability_unclassified,20,-3.530881218474587e+18,2.3846780618854163e+39,2.3971451840643928e+39,15,0.75
final,0.95,1.35,1000,0.05,0.1,misspecified_diag_quad,9.5,oracle_weighted_fqe,9.100926855386323e+24,4.2121522049966326e+23,2.7826425296333596e+25,5.7533292856813494e+23,-1109531659370.4907,-11.831586406340456,-1109531659358.6592,1109531659422.8364,2.462120995211858e+25,6.446454077739286e+25,1.541330267262828e+24,6.803692167112464e+25,1.5942866227087585e+24,1.0461938757982013e+25,5.378572296811664e+23,1.3311879822801785e+25,1.8648770880117445e+24,1.0,9.85245185045924,200.98287557826794,2.503075666666399e-08,0.0005963150946246966,29.11981566868953,10.841976455742648,0.01084197645574265,0.0,0.0,nan,0.0,1.0,0.0,0.0,987.6679260213116,1.0,overlap_collapse,20,-1109531659358.6592,2.3390149448999403e+25,2.462120995211858e+25,20,1.0
final,0.95,1.35,1000,0.05,0.1,misspecified_diag_quad,9.5,oracle_weighted_fqe_clipped,1.0127124988791163e+39,4.753075896491983e+37,8.293626889078586e+39,1.7526327283344257e+38,-6.084245521806338e+18,-11.831586406340456,-6.084245521806338e+18,6.983862147652852e+18,9.223115850929007e+37,8.035052526780041e+39,1.788000128689872e+38,1.21009782294586e+41,3.071450182233819e+39,1.0089099349680865e+39,5.358236449605913e+37,6.009773525667463e+40,6.951957990456348e+38,1.0,3.5280139859064406,30.42977880050443,0.5000000283408575,0.5007034597034347,30.39443445528645,75.60027730483458,0.07560027730483457,0.01005,0.5,13.51245870315743,16.40980283915914,0.7920710660394035,1.0274332647143134,0.5424210385121212,18662.13465243259,1.0,overlap_collapse,20,-6.084245521806338e+18,5.521311493966958e+37,9.223115850929007e+37,20,1.0
final,0.95,1.35,1000,0.05,0.1,misspecified_diag_quad,9.5,standard_fqe,6.753153518899311e+37,2.7533560970681606e+36,3.919642950236272e+38,8.707405653499221e+36,3.3148027867752243e+18,-11.831586406340456,3.3148027867752243e+18,3.3148027867752243e+18,2.7583293996246537e+37,4.30440008896436e+38,9.094875447180493e+36,5.3310646607690114e+39,1.4132795016689322e+38,6.825685701737947e+37,3.2103674454231843e+36,2.5642562631792255e+39,3.0620960391171725e+37,1.0,0.0,1.0,1.0,1.0,1.0,1000.0,1.0,0.0,0.0,nan,17.095037647347898,nan,1.938290829175377,0.9891580235442573,34880.96758012839,0.0,stable,20,3.3148027867752243e+18,1.6595376481033742e+37,2.7583293996246537e+37,0,0.0
final,0.95,1.35,1000,0.05,0.1,well_specified,9.5,estimated_weighted_fqe,3.650481983549031e+24,2.0399787683350208e+23,7.560590740794744e+24,1.5261834027480912e+23,-1548663631419.7598,-11.831586406340456,-1548663631407.928,1548680781790.5854,4.7955865818785235e+25,6.056777344973531e+25,7.997658454375722e+23,4.733928413493429e+25,1.087828418522467e+24,3.876968686882257e+24,2.557266954452058e+23,1.2633530029217457e+25,1.2837637909153708e+24,1.0,2.3964999541530974,22.450529282069805,2.7794718969778405,5.690561773280707,12.078491026042773,150.93052376160193,0.15093052376160193,0.0,0.0,nan,11.773451833020367,0.3462865969520751,1.59966892622054,0.8790439110745083,82031.77748374298,0.9,finite_sample_variance_or_clipping;overlap_collapse;overlap_collapse;finite_sample_variance_or_clipping,20,-1548663631407.928,4.555750677553965e+25,4.7955865818785235e+25,18,0.9
final,0.95,1.35,1000,0.05,0.1,well_specified,9.5,estimated_weighted_fqe_clip95,8.767646854369909e+25,4.854640271973748e+24,1.4816048312317846e+26,2.985356077713549e+24,-7557994832867.232,-11.831586406340456,-7557994832855.4,7558176766912.211,1.1424872401232642e+27,1.4440781956801178e+27,1.9078634653434261e+25,1.0333611965721953e+27,2.3702353829922424e+25,9.348071274464077e+25,6.100233987535239e+24,2.944007508697683e+26,2.979201985836334e+25,1.0,1.8872146846916693,7.1577506594869815,3.4903643863685536,7.154239290832292,7.1577506594869815,221.16794466859892,0.22116794466859896,0.05000000000000001,0.0,8.222384039370194,11.908667146697459,0.33815160448224196,1.6609466053866986,0.8939352710828963,100356.57010108605,0.7,metric_instability_unclassified,20,-7557994832855.4,1.0853639542297959e+27,1.1424872401232642e+27,14,0.7
final,0.95,1.35,1000,0.05,0.1,well_specified,9.5,estimated_weighted_fqe_clip99_ess40,172418818359.70493,11708031029.413263,2993219717671.5986,62328185949.00082,-364872.7843624933,-11.831586406340456,-364860.95277608687,364863.1038410162,2653635436764.8877,3441684904837.7583,48871300496.8949,7005325380688.242,171783575623.79767,200583925296.55466,16663520697.59191,18583988663361.023,104304974788.16998,1.0,1.2247448706914412,7.2723426983218245,2.036636092068993,3.6856080689786266,7.269806573222946,400.00000027440086,0.40000000027440086,0.010000000000000002,0.4510582279390656,17.43828732564874,16.672128128659566,0.38503427080516245,1.7303251517324614,0.9069877076307788,128141.70610089749,0.3,metric_instability_unclassified,20,-364860.95277608687,2520511921904.2134,2653635436764.8877,6,0.3
final,0.95,1.35,1000,0.05,0.1,well_specified,9.5,estimated_weighted_fqe_clipped,152559964548366.56,8157496444156.469,528890564054340.7,10613801600585.053,-10594934.927589599,-11.831586406340456,-10594923.096003193,10594925.868768753,1941712139334747.5,2441031771601621.5,31782842908759.883,1624884446047458.5,36894398120517.95,163486159538958.9,10255412672190.3,263729772352041.7,47090149643176.17,1.0,1.7320508070337621,9.870432114138687,2.466024821027724,4.798023355353971,9.866845491626902,250.00000011585584,0.2500000001158559,0.010000000000000002,0.0,17.43828732564874,16.259888948771454,0.3850342708051623,1.6558418763768166,0.8824782724688358,106641.89449153587,0.45,metric_instability_unclassified,20,-10594923.096003193,1829459743924526.5,1941712139334747.5,9,0.45
final,0.95,1.35,1000,0.05,0.1,well_specified,9.5,oracle_weighted_fqe,2.229911001403494e+23,9.84554432896408e+21,7.307705964800971e+23,1.5474013049253857e+22,-99332599800.71663,-11.831586406340456,-99332599788.88506,99332599796.7131,1.8884258646831503e+23,1.2069490372009209e+24,3.3138027545081883e+22,2.069347020971915e+24,4.931584282052672e+22,2.513909627205282e+23,1.2978639769360893e+22,4.3523330128733376e+23,7.798759138495641e+22,1.0,9.85245185045924,200.98287557826794,2.503075666666399e-08,0.0005963150946246966,29.11981566868953,10.841976455742648,0.01084197645574265,0.0,0.0,nan,0.0,1.0,0.0,0.0,1003.3064164978305,1.0,overlap_collapse;overlap_collapse;finite_sample_variance_or_clipping,20,-99332599788.88506,1.789756210874963e+23,1.8884258646831503e+23,20,1.0
final,0.95,1.35,1000,0.05,0.1,well_specified,9.5,oracle_weighted_fqe_clipped,117.97514181693717,6.800129159622597,393.83803799853257,9.060999441489754,-22.206480004816775,-11.831586406340456,-10.374893598476318,17.805666632026014,1320.521201777577,1755.6078441309578,26.230908365871294,534.6937077670265,14.425293094228698,123.09616641320902,7.788218177831622,0.9295893790996475,29.850998458286597,1.0,3.5280139859064406,30.42977880050443,0.5000000283408575,0.5007034597034347,30.39443445528645,75.60027730483458,0.07560027730483457,0.01005,0.5,13.51245870315743,16.40980283915914,0.7920710660394035,1.0274332647143134,0.5424210385121212,90434.64201249882,1.0,overlap_collapse,20,-10.374893598476318,1212.8827845978722,1320.521201777577,20,1.0
final,0.95,1.35,1000,0.05,0.1,well_specified,9.5,standard_fqe,412437400649.0563,26172673524.165504,4595589042141.17,93316360355.18237,-549114.9974375176,-11.831586406340456,-549103.1658511114,549111.9490959456,5638214254796.591,7366399324576.553,100115343024.14279,13115976613196.65,294253060581.1045,434599226913.67084,31086132258.693512,30714099905599.117,238965326124.3746,1.0,0.0,1.0,1.0,1.0,1.0,1000.0,1.0,0.0,0.0,nan,17.095037647347898,nan,1.938290829175377,0.9891580235442573,180519.17781842555,0.0,stable,20,-549103.1658511114,5336699968048.875,5638214254796.591,0,0.0
final,0.95,1.35,4000,0.05,0.1,misspecified_affine,9.5,estimated_weighted_fqe,892.052878867652,17.081924806887066,2658.90367731941,39.313745059464864,51.702656633537416,-11.831586406340456,63.53424303987786,63.53424303987786,5171.336688610564,5555.74997558327,37.90427598906043,3223.9081885696,44.19710298483388,899.4685191189158,20.01309370433767,27.712924009612568,40.76996645998665,1.0,2.3507648749681396,25.147881277644444,2.79065434118313,5.653649767120816,12.138093148236749,621.6662640005239,0.15541656600013096,0.0,0.0,nan,11.95483121923687,0.2806819786622498,1.6152755317738818,0.9163398804112524,751.0318437181568,0.65,finite_sample_variance_or_clipping;overlap_collapse,20,63.53424303987786,1134.7366499602952,5171.336688610564,13,0.65
